frequency_hz,magnitude,phase_rad
2852.0,5.460647593971597e-18,-2.9218037597947872
2852.1000000000004,6.708398950711862e-18,-0.9683595959581129
2852.2000000000003,8.991327839364152e-18,-1.1668369159602021
2852.3,6.483231167302578e-18,1.0049518020597228
2852.4,8.697653906342574e-18,0.9887450641767346
2852.5,5.691746228289069e-18,-0.30806250234441557
2852.6000000000004,1.4352774494484794e-17,-0.5077634789920863
2852.7000000000003,1.0582678160516113e-17,-0.5764522413467128
2852.8,1.3978776237032146e-17,1.2122109964911587
2852.9,2.7232333193989026e-17,0.44712607634965473
2853.0,3.1929236556847704e-17,1.5240330624692346
2853.1000000000004,4.6452927479013463e-17,-2.353958342194872
2853.2000000000003,4.098194092503063e-17,-0.2842798094361083
2853.3,7.021351416346157e-17,0.032560084356171685
2853.4,1.2945309471625422e-16,1.4840575632436412
2853.5,4.171965034534705e-17,-1.4325250940323013
2853.6000000000004,1.2491426091945526e-16,1.7151157985143732
2853.7000000000003,8.077685944983925e-17,3.099658804021087
2853.8,5.199463647968912e-17,-2.8311289893756393
2853.9,2.3208599938370172e-17,-1.4714798972023921
2854.0,1.2507245070584864e-17,2.20066331518256
2854.1000000000004,1.537937326192227e-17,2.184036837408562
2854.2000000000003,1.1472814336028416e-17,-2.9101856597272304
2854.3,1.6353933050935557e-17,-2.63923183201102
2854.4,1.3800876077891885e-17,-2.338374617694378
2854.5,1.1523449538827998e-17,-3.0044149961709947
2854.6000000000004,1.0716147903919949e-17,2.0303313130136194
2854.7000000000003,1.4068758858897177e-17,2.8129829298080353
2854.8,1.5156718582874574e-17,-3.0658509978448474
2854.9,1.0799748408235244e-17,-2.014478727827402
2855.0,3.121573098891016e-18,-1.8846425830954563
2855.1000000000004,4.11648202239074e-18,1.1285636817213265
2855.2000000000003,4.841915462688356e-18,-2.7490292881241807
2855.3,1.447837466982267e-17,-2.995085704218254
2855.4,9.073934784683256e-18,-1.4979006296504513
2855.5,5.10501863879057e-18,-2.9349123758498807
2855.6000000000004,7.418126570823364e-18,1.8781029879425897
2855.7000000000003,8.938745599728503e-18,-3.0554006663917397
2855.8,1.4225356769571803e-17,2.9539620337044123
2855.9,6.966263753932569e-18,-1.2997183567467212
2856.0,4.155397490690886e-18,-3.04200824263468
2856.1000000000004,2.0108948280482737e-18,2.829184814719825
2856.2000000000003,6.930924584249812e-18,-2.4177234994825136
2856.3,1.0390389073129751e-17,-3.0702421415952914
2856.4,2.1384898252174996e-18,-2.4991582168815305
2856.5,3.479819275911878e-18,2.721174506421117
2856.6000000000004,7.605277796685665e-18,2.4101842718928754
2856.7000000000003,1.1641553865143557e-17,3.120290245198683
2856.8,9.940910144623331e-18,-2.855151649740249
2856.9,3.763171827347999e-18,-1.6180304077849237
2857.0,2.9143451066632735e-18,-1.1877973966354565
2857.1000000000004,1.5143366227932475e-18,1.3720363322443816
2857.2000000000003,1.1403887278556757e-17,-3.0225574583437758
2857.3,2.0524396290164402e-17,-3.1067475983208017
2857.4,2.6141846965015237e-17,-1.3560919711522519
2857.5,1.402312097615836e-17,1.303437554560853
2857.6000000000004,2.1931161798279693e-17,-1.6348985644375928
2857.7000000000003,2.779407893184927e-18,-2.4442107825043573
2857.8,6.574753135664576e-18,1.9930579092556835
2857.9,3.266726047857544e-18,-1.1285894898057656
2858.0,7.147368984291959e-18,1.3547590190115497
2858.1000000000004,1.3166210514117113e-17,-0.4953607422910539
2858.2000000000003,4.092164376051789e-17,-2.6045734280766566
2858.3,3.421557281617376e-17,2.4101002517615457
2858.4,3.5768668053506485e-17,-0.19315806754608386
2858.5,2.142163877627026e-17,-1.858028995111857
2858.6000000000004,5.225266718033007e-17,-2.69416147398942
2858.7000000000003,3.8666549000831964e-17,0.5250701031834356
2858.8,4.255777157519668e-17,-0.3876862862581578
2858.9,2.132884484909065e-17,2.271082389950183
2859.0,1.0875325347235497e-17,1.956107255608565
2859.1000000000004,9.57126427265219e-18,2.0021605237721944
2859.2000000000003,5.020226105486406e-18,-3.06592862590324
2859.3,3.2093734727995755e-18,-0.44530704939855187
2859.4,4.731309871364998e-18,-2.230568425785844
2859.5,1.1467018404385509e-17,2.9140192213532767
2859.6000000000004,6.958175359039763e-18,-2.836863764330514
2859.7000000000003,2.459762990994754e-18,1.1944716268150823
2859.8,2.2533414537827615e-18,-1.402072617360551
2859.9,8.587291967664684e-18,-2.0138442753004795
2860.0,8.919455486397156e-18,-2.8532031196088257
2860.1000000000004,5.803587844096197e-18,-2.2592377478655497
2860.2000000000003,7.186232519189558e-18,-0.906657665886799
2860.3,4.247749223757298e-18,-2.407352353623086
2860.4,2.723282882995491e-18,-0.6739914781102336
2860.5,7.727047186010754e-18,2.736005154500932
2860.6000000000004,7.536104390966456e-18,2.803284317299783
2860.7000000000003,2.625499961639071e-18,-1.2635427422253998
2860.8,3.096031410524805e-18,-2.6862705640982583
2860.9,2.2923614972796164e-18,2.6204523027120166
2861.0,6.910251116634503e-18,-2.6686921361437643
2861.1000000000004,3.763956609777513e-18,2.527151700099699
2861.2000000000003,2.1385415947877626e-18,-0.0033231916826754644
2861.3,2.8109802104109576e-18,-2.7540615464595457
2861.4,2.5648880921368435e-18,-3.1343043683507403
2861.5,3.4064528540849104e-18,-2.634656497419022
2861.6000000000004,3.3523941841640667e-18,3.087873336240297
2861.7000000000003,7.659982742304899e-19,-0.13592524918378093
2861.8,2.816067178697693e-18,-2.183404374466331
2861.9,2.6719056596137645e-18,-2.1316143309734845
2862.0,5.043852593840867e-18,-1.848964972764559
2862.1000000000004,1.2709750250431913e-18,-0.7758446992294539
2862.2000000000003,4.6447462702222796e-18,-2.668336350808691
2862.3,1.9736894618820356e-18,2.374586438610657
2862.4,4.488020339675361e-18,-0.22472386897251267
2862.5,3.797624569353963e-18,-2.59299035849798
2862.6000000000004,6.990252314769872e-18,2.4891461144375113
2862.7000000000003,5.490414385235153e-18,2.3496068767489073
2862.8,4.496578644484225e-18,2.7433065074717877
2862.9,1.0202899398950096e-17,-3.093811525032433
2863.0,1.1387006587920061e-17,-2.9878803559853178
2863.1000000000004,9.507320782855177e-18,-1.9503067522522175
2863.2000000000003,5.806343722190691e-18,-1.5258357673930665
2863.3,1.2418386349603581e-18,3.022983998978736
2863.4,1.0955278776386409e-18,0.277143045174261
2863.5,4.828705444726e-18,-2.3601913995735466
2863.6000000000004,5.820198397911687e-18,-1.4659464996605243
2863.7000000000003,1.077459857071477e-17,-1.4995226100529875
2863.8,4.084979052028494e-18,-2.37083253771197
2863.9,5.285888303814974e-18,0.027828966395588326
2864.0,5.3980791373451564e-18,1.934033915549258
2864.1000000000004,3.260077214536662e-18,3.0408383132662524
2864.2000000000003,8.027054184065578e-18,-0.36796415858738246
2864.3,8.628348407757262e-18,-1.2913003103654994
2864.4,4.113529777357207e-18,-3.0095825715204003
2864.5,8.489869869874536e-18,2.6306083731318104
2864.6000000000004,1.430940991230918e-17,-2.769236249028483
2864.7000000000003,1.3336771647041106e-17,0.5306611479486378
2864.8,1.9856830960530364e-17,3.0132620170684663
2864.9,1.2714084340937957e-17,-1.802841362796317
2865.0,4.9336737592240014e-18,-2.6832551621082543
2865.1000000000004,8.207917635526009e-19,0.8279491532444677
2865.2000000000003,2.4333515518416933e-18,-2.4332762952878317
2865.3,2.468256602354644e-18,-2.19452741762667
2865.4,3.687768185091948e-18,-1.8508790639214956
2865.5,4.509668394610101e-18,2.256418797888268
2865.6000000000004,2.5616571891652145e-18,1.2267573161918042
2865.7000000000003,2.8469714879966347e-18,3.087611486832784
2865.8,3.789677657758799e-18,2.5283294410660906
2865.9,4.616027605862571e-18,-1.4621700313487191
2866.0,5.688228815342804e-18,2.8241314551529806
2866.1000000000004,4.413761462392445e-18,-1.2775089658525463
2866.2000000000003,6.357776291086517e-18,-1.6949665320123608
2866.3,1.9653841327081022e-18,2.4483050543134426
2866.4,2.22031286687892e-18,-2.2006513872723956
2866.5,7.34583878485438e-18,-2.617630898006186
2866.6000000000004,4.696724503181556e-18,-2.38683016737706
2866.7000000000003,2.9097949932129264e-18,-1.421432146110933
2866.8,4.4679821749593416e-18,-2.8591759632643345
2866.9,1.3842284964949772e-18,-2.0130548376584483
2867.0,3.763366333044409e-18,-2.7276175944755026
2867.1000000000004,1.8953837403479238e-18,2.59992128876094
2867.2000000000003,3.0614803936346437e-18,-2.2463478066271314
2867.3,4.296555270369516e-18,-2.857296661696848
2867.4,1.5080723773897304e-18,1.918426312250528
2867.5,1.8940992287833296e-18,-3.000356328471965
2867.6000000000004,2.433915546564193e-18,2.0952012990722286
2867.7000000000003,7.853924588668803e-19,-2.105336239147136
2867.8,2.9750450499958413e-18,-2.6810978888541697
2867.9,3.736045395016676e-18,-1.1101291617001317
2868.0,3.929892779754335e-18,1.4020226461313585
2868.1000000000004,5.0359010494480454e-18,-0.2841118404663766
2868.2000000000003,1.3311001027437523e-17,-2.884241952847776
2868.3,3.3710353369860898e-18,-2.4190078720483776
2868.4,6.739096673090395e-18,-2.6344637799198196
2868.5,6.319102522328065e-18,-1.5591411478964756
2868.6000000000004,1.4800034756114667e-17,-1.679071107119669
2868.7000000000003,6.951260926995555e-18,-1.4676630205516823
2868.8,6.39870014225354e-18,-0.11450028359419685
2868.9,6.991874686486608e-18,1.388451785846028
2869.0,1.1204879238451815e-17,1.002330071513558
2869.1000000000004,1.5909608537063382e-17,0.9237146352749661
2869.2000000000003,4.7843377608533665e-17,-2.74618352749046
2869.3,3.6100351538135965e-17,2.516933278310954
2869.4,3.9270283404138973e-17,-0.2791860824805749
2869.5,1.554533925096532e-17,-1.5943570255957153
2869.6000000000004,4.3443642026465615e-17,-2.9864815399442515
2869.7000000000003,3.0271583338936626e-17,0.8504260212140438
2869.8,3.00495642326e-17,-0.7458889268513106
2869.9,2.0328416220156675e-17,-2.3045832415945022
2870.0,5.20813707404272e-18,-2.580412540895003
2870.1000000000004,1.3100217655177735e-17,-1.2099002089382955
2870.2000000000003,1.6914954328840542e-17,0.24510874419862436
2870.3,1.4556477890363282e-17,0.22984918937391982
2870.4,3.9610449576363825e-18,-2.6074066573533976
2870.5,1.3463914127108574e-17,2.4645481570089562
2870.6000000000004,3.2200337361039616e-18,-2.2414955318508625
2870.7000000000003,2.251334728669474e-18,-1.2576665075874405
2870.8,5.0458916513983295e-18,-0.3609071940373106
2870.9,8.110816794435009e-18,-2.55933810066138
2871.0,1.5206317916283664e-17,2.605094431292478
2871.1000000000004,1.5028912391928563e-18,-2.7892782147286965
2871.2000000000003,4.226408438463692e-18,-1.6626161834942617
2871.3,3.8633920752873354e-18,2.74141647472904
2871.4,2.6737152898626867e-18,-1.5641034516369552
2871.5,8.50948061116224e-18,-3.1038103705117543
2871.6000000000004,6.8244678216536906e-18,1.7217156005927623
2871.7000000000003,1.7231208191220268e-19,-1.56276952908416
2871.8,3.8051739916207826e-18,0.06531120621078013
2871.9,3.030143070007335e-18,-0.7423405149453428
2872.0,2.768612720018384e-18,-2.3154714261984157
2872.1000000000004,2.5006988231725797e-18,1.9539870742053593
2872.2000000000003,4.203134487383718e-18,-0.07951930617806365
2872.3,4.550526778650193e-18,3.1192727412952808
2872.4,2.0234295082460333e-18,-0.6558254490039476
2872.5,5.8869364280783654e-18,-2.2967415091541072
2872.6000000000004,7.228404752971726e-18,-2.6590783024648563
2872.7000000000003,6.14032026689441e-18,0.040065861451866115
2872.8,9.011452813164502e-18,-0.8520362711260873
2872.9,7.831112000860547e-18,-2.621711650925812
2873.0,6.640541891831245e-18,2.6015090550879982
2873.1000000000004,7.628848576494718e-18,-2.404482266544141
2873.2000000000003,3.0456883275013468e-18,1.639486330015333
2873.3,3.305846197787557e-18,-2.4792411291041145
2873.4,1.062250057509219e-17,-2.5190662673910023
2873.5,4.0550533281432326e-18,-2.987819112331291
2873.6000000000004,2.351086402739659e-18,1.8268736713430762
2873.7000000000003,3.3210873079323137e-18,2.5259505865539706
2873.8,5.9810670988283336e-18,-0.7143556887186993
2873.9,1.1151319884384692e-17,-0.8556394873845707
2874.0,7.740648552975827e-18,1.2932335356660145
2874.1000000000004,1.5175687125916884e-17,1.3783162301047411
2874.2000000000003,8.862174641524272e-18,3.106859859343075
2874.3,4.87303345583831e-18,-0.2130167736054137
2874.4,4.051466313750583e-17,-0.7149375552228873
2874.5,4.0624087685794873e-17,1.675549500327518
2874.6000000000004,5.176496004818682e-17,-2.592403631458422
2874.7000000000003,6.952745735507965e-18,1.6392660018631415
2874.8,1.8206743917457114e-17,-2.975543134854845
2874.9,1.6323162020221716e-17,-2.0174580401722566
2875.0,1.4632198570413878e-17,-1.7493512776232478
2875.1000000000004,3.103132529908672e-17,-1.6522760152363174
2875.2000000000003,1.818491651771214e-17,-0.8930751618909745
2875.3,1.2081788499126366e-17,0.8459998748342388
2875.4,1.877657503183928e-17,1.2175794678559833
2875.5,2.1290025797834006e-17,-1.7014119067120659
2875.6000000000004,4.7065046597788996e-18,1.3127985447194486
2875.7000000000003,1.4657458630509743e-17,0.7128862719308764
2875.8,6.671833387138247e-18,0.8078678497234899
2875.9,5.106299249248019e-18,2.595584530016007
2876.0,5.240426870957358e-18,-2.946420247773128
2876.1000000000004,2.1485450843738435e-18,-0.6165540025488232
2876.2000000000003,1.676539353773085e-18,2.195727671430275
2876.3,1.0843922335924611e-18,0.16952247086054703
2876.4,3.960462734552944e-18,2.8695396572650034
2876.5,6.942022136547623e-18,-2.7779086121989507
2876.6000000000004,8.127821647345103e-18,-2.0957707683042397
2876.7000000000003,8.049549234114603e-18,-0.4654574856878013
2876.8,4.0773188873141246e-18,-0.27898973130478544
2876.9,1.5615195433941903e-18,2.141834991081978
2877.0,7.487563193330257e-18,3.0426455119684883
2877.1000000000004,6.600150202883291e-18,-2.3484072580941766
2877.2000000000003,3.1610284467122316e-18,-1.1200506327554725
2877.3,2.5300260473238736e-18,2.409985353392423
2877.4,2.9923441036584584e-18,2.005943416922053
2877.5,8.184606043689575e-18,2.636427040225815
2877.6000000000004,5.8343767268120875e-18,-2.8622828017060478
2877.7000000000003,3.006951794901325e-18,1.5691433789188178
2877.8,1.880971019821376e-18,-1.1453455631302585
2877.9,1.6352697454475931e-18,-0.7340835498797486
2878.0,4.673629543749453e-18,1.8626077735435276
2878.1000000000004,2.3573841419980714e-18,2.6580212167676667
2878.2000000000003,3.471079854024968e-18,-2.785392093958508
2878.3,5.592489538180946e-18,-1.529010870847274
2878.4,2.6801298621973367e-18,-2.8427535345793142
2878.5,1.8173909956338762e-18,-2.880225945556258
2878.6000000000004,8.160435364035496e-18,-1.3128346413175445
2878.7000000000003,4.6495309878508565e-18,-1.105901572240951
2878.8,3.727425750999732e-18,-1.5371452544261044
2878.9,3.0351116125508624e-18,-1.9942496626645432
2879.0,4.571112839259797e-18,-1.976602164230262
2879.1000000000004,1.1294576235318314e-18,-0.2759215712788777
2879.2000000000003,5.646980853704238e-18,-2.7794623375711187
2879.3,2.5162205071452792e-18,-2.20332313846276
2879.4,5.750992693025186e-18,-2.91857691092673
2879.5,4.600313629889623e-18,-2.854448433584348
2879.6000000000004,5.2089744532204704e-18,-2.580148459135339
2879.7000000000003,2.58992622507209e-18,2.915830032917991
2879.8,7.35261018037262e-18,-2.032624392700692
2879.9,8.280922384931853e-18,-2.442962202198085
2880.0,9.30266425965454e-18,-1.533130167371186
2880.1000000000004,9.537262223011532e-18,-0.6352567861579228
2880.2000000000003,1.330129162637761e-17,0.053519577891814295
2880.3,7.255549006798629e-18,0.6497625097574944
2880.4,3.3293012079795076e-18,1.766718896316701
2880.5,5.656545707269177e-18,2.592434007642818
2880.6000000000004,2.58331654385175e-18,-0.6815938102958226
2880.7000000000003,2.1961493921444394e-18,0.21748795794753337
2880.8,2.7305810761237107e-18,0.0013230047843818854
2880.9,7.603385017849833e-18,-3.1316185115814963
2881.0,9.286364699059275e-18,2.5619747686697867
2881.1000000000004,5.22878898926235e-18,-1.7935999277204873
2881.2000000000003,4.9035173084158486e-18,-1.3017801717292163
2881.3,4.2190698077110415e-18,-3.0079040121223435
2881.4,6.0993020957508375e-18,-2.1346600732583214
2881.5,6.3280327557648995e-18,-2.8990541940811827
2881.6000000000004,5.345878428314199e-18,-2.5257339856493832
2881.7000000000003,4.089923191787977e-18,-0.7753988370642362
2881.8,7.430207608452611e-19,-2.9940912147522623
2881.9,1.1989382449584985e-17,-0.7548861871618862
2882.0,1.2593090113922432e-17,1.619625486693476
2882.1000000000004,4.106615282163967e-18,-2.9656024734983335
2882.2000000000003,4.806353243015257e-18,1.5941622412315821
2882.3,4.9065463935174146e-18,1.9445081153711967
2882.4,3.864717395404711e-18,2.983065728103863
2882.5,1.3081445217772653e-18,2.9434514385658397
2882.6000000000004,2.7804723126549334e-18,-1.1600629749446876
2882.7000000000003,2.2551370684365802e-18,1.1232627789115917
2882.8,1.0599618548558512e-18,-2.4696811341025087
2882.9,5.404260575362379e-18,-2.102151989130629
2883.0,2.853852180619581e-18,-2.2774119982449084
2883.1000000000004,4.404036615964186e-18,-2.0141424464562614
2883.2000000000003,6.058949884346978e-19,2.331051377018366
2883.3,2.9865195105165763e-18,-2.9415619502495542
2883.4,4.805666377508803e-18,2.8231512754573287
2883.5,5.175340261980224e-18,-2.8486751680531905
2883.6000000000004,3.4557365515380085e-18,-1.8501138603341025
2883.7000000000003,1.974571923299824e-18,-1.713700480596599
2883.8,1.975803242901795e-18,-0.31246368660326673
2883.9,2.5686900351354282e-18,-1.9847890315955543
2884.0,6.617803824010385e-18,2.3294694707896575
2884.1000000000004,2.33073966292855e-18,-0.282482411044598
2884.2000000000003,6.9055885089071894e-18,-2.8616536470642133
2884.3,4.591189138334759e-18,2.8286638130911173
2884.4,4.720201800046036e-18,-1.9763055751839809
2884.5,3.3077106070986242e-18,1.7308044877903233
2884.6000000000004,7.691671082221782e-18,1.6472076852500865
2884.7000000000003,1.52931506633962e-17,2.8222271216624186
2884.8,1.3070825196595037e-17,-2.5314021713248573
2884.9,2.430531426644362e-17,-1.6100406849013096
2885.0,1.4348012010652576e-17,1.8826551808737184
2885.1000000000004,1.6177155904231784e-17,-1.4017222535301297
2885.2000000000003,1.2109679611433809e-17,-1.365018330992067
2885.3,9.34669082206246e-18,0.45327362228889023
2885.4,4.217911471163866e-17,-0.27330301969345616
2885.5,1.9429720328293193e-17,0.458381208978714
2885.6000000000004,3.632141913671592e-17,-2.6447808574462583
2885.7000000000003,9.397773080008296e-18,1.1922165742543809
2885.8,1.288787418979836e-17,0.09935230639586949
2885.9,1.5989086649750235e-17,1.8499584927199022
2886.0,1.5642740874601885e-17,2.1983446740537484
2886.1000000000004,1.4550119543512902e-17,-2.4224630000915908
2886.2000000000003,1.2719552141745285e-18,-1.9800061921221068
2886.3,1.0878984393300843e-17,0.2500648906219192
2886.4,1.531529556568337e-17,2.246886579926889
2886.5,6.291764191112901e-18,-2.931253448968424
2886.6000000000004,4.222494435012414e-18,-1.3811624520317638
2886.7000000000003,4.185814066097926e-18,0.05559503226600599
2886.8,7.477160412500267e-18,0.20699746434947117
2886.9,2.3450470515430014e-18,-1.345596595890304
2887.0,2.254426018260497e-18,-2.8716709087139054
2887.1000000000004,1.2225096569613004e-18,2.619536354260059
2887.2000000000003,4.859963564408189e-18,1.9420782447770073
2887.3,9.756109406588889e-18,2.3827348659947725
2887.4,8.97661917926414e-18,3.0425726420014416
2887.5,1.4743003628139878e-17,-3.0706826553867392
2887.6000000000004,1.3741833047149409e-17,-2.4880615988643027
2887.7000000000003,6.185508375109739e-18,-1.18703107514858
2887.8,1.0250084142062929e-17,-0.2076440776268933
2887.9,3.03938259501666e-18,1.8386072703555394
2888.0,8.05270046276628e-18,-2.688332884034127
2888.1000000000004,1.3050942967375216e-17,-2.645254291295462
2888.2000000000003,4.1406297678028055e-18,-2.5688457148507973
2888.3,2.9021629914279815e-18,-2.4491672662985273
2888.4,3.4355919648075885e-18,1.833348136051608
2888.5,1.0775506636063198e-18,1.162208684954558
2888.6000000000004,4.6706058853567496e-18,-3.117505517179823
2888.7000000000003,4.0450215267548885e-18,2.565787025226782
2888.8,2.4680616052975923e-18,-1.1552506715088593
2888.9,8.077987494545219e-19,1.3904453440280395
2889.0,4.086468326592171e-18,-0.7011275456253052
2889.1000000000004,6.2317954777625166e-18,-2.380871046879346
2889.2000000000003,6.04824073660239e-18,2.8741226993634017
2889.3,2.708880451495867e-18,-2.7713036370495727
2889.4,4.5296495070010664e-18,-3.1083403983307987
2889.5,1.3641142665407046e-18,2.760324509203051
2889.6000000000004,9.490769653051216e-18,-2.1817565542803194
2889.7000000000003,7.713258725303084e-18,2.509662335715648
2889.8,3.933897263709959e-18,1.7958043362490188
2889.9,3.887014655091459e-18,-3.018782471795955
2890.0,5.9000840832543554e-18,-1.70867543123322
2890.1000000000004,1.2322585220556678e-17,-1.499168037729372
2890.2000000000003,2.3475179847285404e-17,-2.6235907004449803
2890.3,2.8213602107410347e-17,2.8683755613184383
2890.4,1.7894725165967903e-17,-1.0666122001774996
2890.5,5.8185190299582134e-18,-2.563205540942493
2890.6000000000004,1.7098985470594974e-17,-2.6542538433213685
2890.7000000000003,2.4247524191348875e-17,0.729469533821588
2890.8,2.2048898261098065e-17,-0.08632750660218251
2890.9,8.361374819732206e-18,2.884772414471762
2891.0,5.1185199233730445e-17,-1.8025293865614995
2891.1000000000004,6.0684915306867555e-18,-2.4430922885492334
2891.2000000000003,4.889077018479811e-18,0.30967654778433157
2891.3,1.630382115903465e-17,0.1264397334918074
2891.4,1.174099875490805e-18,2.713584366537063
2891.5,7.52952247715487e-18,-2.2021745848978713
2891.6000000000004,9.757387144143652e-18,-1.663745528234733
2891.7000000000003,8.347643617578406e-18,-0.7128704946691088
2891.8,1.0194399127074283e-18,0.19472056036859436
2891.9,1.4182965579166623e-17,-0.8982401421157904
2892.0,6.756332107241828e-18,1.9584069480265478
2892.1000000000004,5.870219576151674e-18,-2.311628953083274
2892.2000000000003,2.5792636833825795e-18,2.281865023250207
2892.3,6.227139693885552e-18,1.7360856293155549
2892.4,7.058389979532364e-18,0.36636432920475975
2892.5,3.439601174710621e-18,1.7008198465900335
2892.6000000000004,5.300520933307547e-18,1.592831145648587
2892.7000000000003,9.897353602977927e-18,3.0008603076264455
2892.8,1.3378635202668544e-17,-0.1710332109543822
2892.9,1.5377939706659352e-17,2.512463440647335
2893.0,6.444944263315488e-18,-2.682074094091199
2893.1000000000004,1.3345372822314988e-17,-1.820657672878654
2893.2000000000003,6.9149542447729254e-18,-0.5349209004493932
2893.3,5.612878393334521e-18,-0.16521666910389665
2893.4,6.086390581335491e-18,2.1977640459716086
2893.5,6.2590939076490614e-18,-1.7103553012157158
2893.6000000000004,8.930211815503323e-18,-1.6815962270294584
2893.7000000000003,5.011742186960746e-18,0.18196234387688112
2893.8,3.4386265757559044e-18,1.010599544849634
2893.9,7.828863157388347e-18,2.485147867784569
2894.0,7.188454455993098e-18,2.665506967674527
2894.1000000000004,1.0195121560094675e-17,-1.9083098380009764
2894.2000000000003,9.404319451810445e-18,-1.7450582768697358
2894.3,2.351978414954505e-18,0.5648813659441935
2894.4,8.222477552548393e-18,1.6965396974281746
2894.5,7.276989395336279e-18,2.4491579299542128
2894.6000000000004,9.058468108179225e-18,-2.2394057448125646
2894.7000000000003,5.336906364821931e-18,-0.5696285423353978
2894.8,2.874968118992192e-18,0.6080710648739398
2894.9,5.4043482064582104e-18,1.6626031206623693
2895.0,3.586004090774538e-18,-2.7739845670928553
2895.1000000000004,8.906172386545054e-18,-2.324397464550415
2895.2000000000003,5.920106907474205e-18,-1.16274531884149
2895.3,2.7187609938958743e-18,-1.235860700432682
2895.4,4.51006431892256e-18,2.707623669490341
2895.5,4.054647485976574e-19,-2.374375937031751
2895.6000000000004,1.4523210818501727e-18,-0.8129425018341414
2895.7000000000003,3.3461015619012723e-18,-0.8015330823130035
2895.8,6.796148708832413e-19,-2.168857888109355
2895.9,6.179795120337101e-18,2.7496865522147886
2896.0,6.536072047691177e-18,2.57951781219087
2896.1000000000004,5.73113818326561e-18,-2.5672078542158374
2896.2000000000003,6.4707196332569674e-18,-1.6030825358514156
2896.3,5.0858940691003664e-18,-0.548075833586669
2896.4,1.1837498548423336e-17,2.148718654752689
2896.5,4.069766548830314e-18,-2.5054908942998013
2896.6000000000004,1.0751918014578738e-18,-1.8718466300861767
2896.7000000000003,4.615345054365408e-18,-0.02396935301832221
2896.8,3.5863165730037654e-18,-2.0175575614190526
2896.9,6.720065134642036e-18,2.929172073116827
2897.0,5.923292113176463e-18,1.4327220981218447
2897.1000000000004,8.962347287854146e-18,0.6117182186889579
2897.2000000000003,1.9696808922417745e-18,2.278115945278241
2897.3,4.9763724813609e-18,2.3199286171588356
2897.4,1.009859811271674e-17,-2.8767682044386573
2897.5,1.2673398888772088e-17,-3.0790181493170192
2897.6000000000004,1.0185505717544232e-17,-2.485868763512134
2897.7000000000003,3.157881326536029e-18,-1.1321667410799485
2897.8,5.2352766737030214e-18,-0.20710153803448728
2897.9,2.025496347822425e-18,3.049890424962936
2898.0,8.595840709000124e-18,-2.6371120893536437
2898.1000000000004,5.6546589343105506e-18,-2.1286301671678736
2898.2000000000003,3.180563844984527e-18,-0.9677419239565087
2898.3,2.4409139765050224e-18,1.4141984138486066
2898.4,3.0555065901952274e-18,2.8505457463381534
2898.5,8.99940492396439e-18,2.991034930273241
2898.6000000000004,6.3408590571675256e-18,-2.814927237580106
2898.7000000000003,2.1548854030244994e-18,-1.6981109941019705
2898.8,2.1514787722651484e-18,0.9911760215680727
2898.9,2.333017362720747e-18,0.725321411168284
2899.0,9.762926881061409e-18,2.647474949577493
2899.1000000000004,1.4272102115834692e-17,-2.7345673774629256
2899.2000000000003,3.0077308989538052e-18,-1.6966515738844734
2899.3,6.799746176628097e-18,-1.967048682555349
2899.4,2.1195615649798165e-18,-0.9531344661051022
2899.5,2.9523393061317068e-18,-2.433332012374837
2899.6000000000004,7.590352448570347e-18,-2.7335638627730083
2899.7000000000003,4.2988063440043635e-18,1.6329740971787414
2899.8,2.0818105561097077e-18,0.5919438977619176
2899.9,2.2433625806357676e-18,1.6554255882137177
2900.0,6.838370191663037e-18,-1.735510257100861
2900.1000000000004,1.1706737617797358e-17,-2.1089670839925354
2900.2000000000003,9.20474623193575e-19,-2.8953075969428976
2900.3,2.5504429223711054e-18,-2.2138723120524277
2900.4,5.8542336101132055e-18,-2.529030401186935
2900.5,4.912488840013859e-18,-2.6215323477217622
2900.6000000000004,7.345226447089481e-18,-2.6780446659589243
2900.7000000000003,1.5814694313728447e-17,2.7768502970879783
2900.8,7.077879150424989e-18,1.7200358143258514
2900.9,4.700352741446124e-18,2.4134067522947285
2901.0,3.8596838697763625e-17,-1.8637880970578626
2901.1000000000004,7.24976422833756e-18,-1.1128459693180728
2901.2000000000003,2.0161865305773713e-17,-2.7283697251729517
2901.3,2.0408735282754238e-17,2.3504848825542743
2901.4,1.5373617474421752e-17,-0.36444075741661885
2901.5,8.475277706826265e-18,-1.4571145143932869
2901.6000000000004,2.0675048772536883e-17,-2.1198199133688247
2901.7000000000003,2.589156174720562e-17,0.2563540958706913
2901.8,2.6803716986584688e-17,-0.46016373068311084
2901.9,9.047693009133151e-18,-2.0995837346766613
2902.0,8.799053276155839e-18,-2.4224644305683367
2902.1000000000004,8.679430428032147e-18,-1.988258729716516
2902.2000000000003,3.149220096206441e-18,0.8947469493187084
2902.3,8.25105841293507e-18,0.5701738452093678
2902.4,4.269667305335155e-18,-0.08243175176567154
2902.5,6.4134530093239334e-18,2.164511350273691
2902.6000000000004,1.900039938556766e-18,3.0650037384473583
2902.7000000000003,1.1515212949499988e-17,-3.076177718495844
2902.8,1.6726510688154407e-17,-0.06999373872958868
2902.9,1.6561831226972005e-17,2.4797234579288308
2903.0,1.0425171152115528e-17,-2.841938946775514
